"theword","block","response","totcount","count","proportion","language"
"jacket","solidity","solid",7,5,0.714285714285714,"Korean"
"jacket","solidity","solid",7,5,0.714285714285714,"Spanish (European)"
"jacket","solidity","solid",7,5,0.714285714285714,"English (American)"
"jam","solidity","non-solid",3,2,0.666666666666667,"Mandarin (Taiwanese)"
"jam","solidity","non-solid",3,2,0.666666666666667,"French (French)"
"jam","solidity","non-solid",3,2,0.666666666666667,"Hebrew"
"jam","solidity","non-solid",3,2,0.666666666666667,"Russian"
"jam","solidity","non-solid",3,2,0.666666666666667,"English (Australian)"
"jam","solidity","non-solid",3,2,0.666666666666667,"English (Australian)"
"jam","solidity","non-solid",3,2,0.666666666666667,"Turkish"
"jam","solidity","non-solid",3,2,0.666666666666667,"French (French)"
"jam","solidity","non-solid",3,2,0.666666666666667,"Japanese"
"jam","solidity","solid",3,1,0.333333333333333,"Mandarin (Taiwanese)"
"jam","solidity","solid",3,1,0.333333333333333,"French (French)"
"jam","solidity","solid",3,1,0.333333333333333,"Hebrew"
"jam","solidity","solid",3,1,0.333333333333333,"Russian"
"jam","solidity","solid",3,1,0.333333333333333,"English (Australian)"
"jam","solidity","solid",3,1,0.333333333333333,"English (Australian)"
"jam","solidity","solid",3,1,0.333333333333333,"Turkish"
"jam","solidity","solid",3,1,0.333333333333333,"French (French)"
"jam","solidity","solid",3,1,0.333333333333333,"Japanese"
"jar","solidity","solid",3,3,1,"French (French)"
"jar","solidity","solid",3,3,1,"French (French)"
"jar","solidity","solid",3,3,1,"Russian"
"jar","solidity","solid",3,3,1,"English (American)"
"jeans","solidity","non-solid",6,1,0.166666666666667,"English (Australian)"
"jeans","solidity","non-solid",6,1,0.166666666666667,"English (American)"
"jeans","solidity","non-solid",6,1,0.166666666666667,"Hebrew"
"jeans","solidity","solid",6,5,0.833333333333333,"English (Australian)"
"jeans","solidity","solid",6,5,0.833333333333333,"English (American)"
"jeans","solidity","solid",6,5,0.833333333333333,"Hebrew"
"jeep","solidity","solid",7,7,1,"Mandarin (Beijing)"
"jeep","solidity","solid",7,7,1,"Hebrew"
"jello","solidity","unclear/unknown",6,2,0.333333333333333,"Cantonese"
"jello","solidity","unclear/unknown",6,2,0.333333333333333,"English (American)"
"jello","solidity","non-solid",6,3,0.5,"Cantonese"
"jello","solidity","non-solid",6,3,0.5,"English (American)"
"jello","solidity","solid",6,1,0.166666666666667,"Cantonese"
"jello","solidity","solid",6,1,0.166666666666667,"English (American)"
"jelly","solidity","non-solid",7,7,1,"Mandarin (Taiwanese)"
"jelly","solidity","non-solid",7,7,1,"English (American)"
"jelly","solidity","non-solid",7,7,1,"Mandarin (Beijing)"
"jelly","solidity","non-solid",7,7,1,"Spanish (Mexican)"
"jelly","solidity","non-solid",7,7,1,"Japanese"
"juice","solidity","non-solid",7,7,1,"French (French)"
"juice","solidity","non-solid",7,7,1,"Cantonese"
"juice","solidity","non-solid",7,7,1,"Mandarin (Beijing)"
"juice","solidity","non-solid",7,7,1,"English (Australian)"
"juice","solidity","non-solid",7,7,1,"Korean"
"juice","solidity","non-solid",7,7,1,"Spanish (Peruvian)"
"juice","solidity","non-solid",7,7,1,"Catalan"
"juice","solidity","non-solid",7,7,1,"Russian"
"juice","solidity","non-solid",7,7,1,"English (American)"
"juice","solidity","non-solid",7,7,1,"Spanish (Mexican)"
"juice","solidity","non-solid",7,7,1,"Mandarin (Taiwanese)"
"juice","solidity","non-solid",7,7,1,"Japanese"
"juice","solidity","non-solid",7,7,1,"Spanish (European)"
"kangaroo","solidity","non-solid",8,3,0.375,"English (Australian)"
"kangaroo","solidity","solid",8,5,0.625,"English (Australian)"
"kayak","solidity","solid",7,7,1,"Turkish"
"kefir","solidity","non-solid",7,3,0.428571428571429,"Mandarin (Beijing)"
"kefir","solidity","non-solid",7,3,0.428571428571429,"Mandarin (Taiwanese)"
"kefir","solidity","solid",7,1,0.142857142857143,"Mandarin (Beijing)"
"kefir","solidity","solid",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"kefir","solidity","unclear/unknown",7,3,0.428571428571429,"Mandarin (Beijing)"
"kefir","solidity","unclear/unknown",7,3,0.428571428571429,"Mandarin (Taiwanese)"
"ketchup","solidity","non-solid",6,6,1,"Mandarin (Taiwanese)"
"ketchup","solidity","non-solid",6,6,1,"Turkish"
"key","solidity","solid",6,6,1,"Mandarin (Taiwanese)"
"key","solidity","solid",6,6,1,"Russian"
"key","solidity","solid",6,6,1,"Mandarin (Beijing)"
"key","solidity","solid",6,6,1,"Japanese"
"key","solidity","solid",6,6,1,"Korean"
"key","solidity","solid",6,6,1,"English (American)"
"key","solidity","solid",6,6,1,"Kiswahili"
"key","solidity","solid",6,6,1,"English (Australian)"
"key","solidity","solid",6,6,1,"Cantonese"
"key","solidity","solid",6,6,1,"Spanish (European)"
"key","solidity","solid",6,6,1,"Spanish (Mexican)"
"key","solidity","solid",6,6,1,"French (French)"
"key","solidity","solid",6,6,1,"Turkish"
"keys","solidity","solid",9,9,1,"Catalan"
"kimchi","solidity","unclear/unknown",7,2,0.285714285714286,"Korean"
"kimchi","solidity","solid",7,5,0.714285714285714,"Korean"
"kitchen","solidity","non-solid",5,1,0.2,"Russian"
"kitchen","solidity","non-solid",5,1,0.2,"Mandarin (Taiwanese)"
"kitchen","solidity","non-solid",5,1,0.2,"Kiswahili"
"kitchen","solidity","non-solid",5,1,0.2,"Korean"
"kitchen","solidity","non-solid",5,1,0.2,"English (American)"
"kitchen","solidity","non-solid",5,1,0.2,"Spanish (Mexican)"
"kitchen","solidity","non-solid",5,1,0.2,"French (French)"
"kitchen","solidity","non-solid",5,1,0.2,"Kiswahili"
"kitchen","solidity","non-solid",5,1,0.2,"Cantonese"
"kitchen","solidity","non-solid",5,1,0.2,"Mandarin (Beijing)"
"kitchen","solidity","non-solid",5,1,0.2,"Turkish"
"kitchen","solidity","non-solid",5,1,0.2,"Spanish (European)"
"kitchen","solidity","non-solid",5,1,0.2,"Japanese"
"kitchen","solidity","non-solid",5,1,0.2,"English (Australian)"
"kitchen","solidity","non-solid",5,1,0.2,"Catalan"
"kitchen","solidity","solid",5,4,0.8,"Russian"
"kitchen","solidity","solid",5,4,0.8,"Mandarin (Taiwanese)"
"kitchen","solidity","solid",5,4,0.8,"Kiswahili"
"kitchen","solidity","solid",5,4,0.8,"Korean"
"kitchen","solidity","solid",5,4,0.8,"English (American)"
"kitchen","solidity","solid",5,4,0.8,"Spanish (Mexican)"
"kitchen","solidity","solid",5,4,0.8,"French (French)"
"kitchen","solidity","solid",5,4,0.8,"Kiswahili"
"kitchen","solidity","solid",5,4,0.8,"Cantonese"
"kitchen","solidity","solid",5,4,0.8,"Mandarin (Beijing)"
"kitchen","solidity","solid",5,4,0.8,"Turkish"
"kitchen","solidity","solid",5,4,0.8,"Spanish (European)"
"kitchen","solidity","solid",5,4,0.8,"Japanese"
"kitchen","solidity","solid",5,4,0.8,"English (Australian)"
"kitchen","solidity","solid",5,4,0.8,"Catalan"
"kite","solidity","solid",8,5,0.625,"Mandarin (Beijing)"
"kite","solidity","solid",8,5,0.625,"Turkish"
"kite","solidity","solid",8,5,0.625,"Mandarin (Taiwanese)"
"kite","solidity","unclear/unknown",8,1,0.125,"Mandarin (Beijing)"
"kite","solidity","unclear/unknown",8,1,0.125,"Turkish"
"kite","solidity","unclear/unknown",8,1,0.125,"Mandarin (Taiwanese)"
"kite","solidity","non-solid",8,2,0.25,"Mandarin (Beijing)"
"kite","solidity","non-solid",8,2,0.25,"Turkish"
"kite","solidity","non-solid",8,2,0.25,"Mandarin (Taiwanese)"
"kitty","solidity","solid",6,5,0.833333333333333,"English (American)"
"kitty","solidity","solid",6,5,0.833333333333333,"French (French)"
"kitty","solidity","unclear/unknown",6,1,0.166666666666667,"English (American)"
"kitty","solidity","unclear/unknown",6,1,0.166666666666667,"French (French)"
"kiwi","solidity","solid",5,4,0.8,"French (French)"
"kiwi","solidity","solid",5,4,0.8,"Mandarin (Taiwanese)"
"kiwi","solidity","solid",5,4,0.8,"Russian"
"kiwi","solidity","unclear/unknown",5,1,0.2,"French (French)"
"kiwi","solidity","unclear/unknown",5,1,0.2,"Mandarin (Taiwanese)"
"kiwi","solidity","unclear/unknown",5,1,0.2,"Russian"
"knee","solidity","solid",5,5,1,"French (French)"
"knee","solidity","solid",5,5,1,"Spanish (European)"
"knee","solidity","solid",5,5,1,"Mandarin (Taiwanese)"
"knee","solidity","solid",5,5,1,"Turkish"
"knee","solidity","solid",5,5,1,"English (American)"
"knee","solidity","solid",5,5,1,"English (Australian)"
"knee","solidity","solid",5,5,1,"Spanish (Mexican)"
"knee","solidity","solid",5,5,1,"Russian"
"knee","solidity","solid",5,5,1,"Catalan"
"knee","solidity","solid",5,5,1,"Korean"
"knife","solidity","solid",7,7,1,"Japanese"
"knife","solidity","solid",7,7,1,"English (American)"
"knife","solidity","solid",7,7,1,"Catalan"
"knife","solidity","solid",7,7,1,"English (Australian)"
"knife","solidity","solid",7,7,1,"Mandarin (Beijing)"
"knife","solidity","solid",7,7,1,"Spanish (Mexican)"
"knife","solidity","solid",7,7,1,"Mandarin (Taiwanese)"
"knife","solidity","solid",7,7,1,"Spanish (European)"
"knife","solidity","solid",7,7,1,"Korean"
"knife","solidity","solid",7,7,1,"Russian"
"knife","solidity","solid",7,7,1,"Cantonese"
"knife","solidity","solid",7,7,1,"French (French)"
"knife","solidity","solid",7,7,1,"Turkish"
"koala","solidity","non-solid",10,2,0.2,"English (Australian)"
"koala","solidity","non-solid",10,2,0.2,"Japanese"
"koala","solidity","solid",10,8,0.8,"English (Australian)"
"koala","solidity","solid",10,8,0.8,"Japanese"
"ladder","solidity","solid",7,7,1,"English (Australian)"
"ladder","solidity","solid",7,7,1,"French (French)"
"ladder","solidity","solid",7,7,1,"Korean"
"ladder","solidity","solid",7,7,1,"Mandarin (Beijing)"
"ladder","solidity","solid",7,7,1,"Catalan"
"ladder","solidity","solid",7,7,1,"English (American)"
"ladybug","solidity","unclear/unknown",8,1,0.125,"Spanish (European)"
"ladybug","solidity","unclear/unknown",8,1,0.125,"Catalan"
"ladybug","solidity","solid",8,7,0.875,"Spanish (European)"
"ladybug","solidity","solid",8,7,0.875,"Catalan"
"lake","solidity","non-solid",5,5,1,"Turkish"
"lamb","solidity","solid",3,3,1,"Spanish (Mexican)"
"lamb","solidity","solid",3,3,1,"English (American)"
"lamb","solidity","solid",3,3,1,"English (Australian)"
"lamb","solidity","solid",3,3,1,"Turkish"
"lamp","solidity","solid",6,6,1,"Spanish (Mexican)"
"lamp","solidity","solid",6,6,1,"Turkish"
"lamp","solidity","solid",6,6,1,"French (French)"
"lamp","solidity","solid",6,6,1,"Mandarin (Taiwanese)"
"lamp","solidity","solid",6,6,1,"English (American)"
"lamp","solidity","solid",6,6,1,"Russian"
"lawn mower","solidity","solid",4,4,1,"English (American)"
"lawn mower","solidity","solid",4,4,1,"English (Australian)"
"leaf","solidity","non-solid",2,1,0.5,"Mandarin (Beijing)"
"leaf","solidity","non-solid",2,1,0.5,"Turkish"
"leaf","solidity","non-solid",2,1,0.5,"Catalan"
"leaf","solidity","non-solid",2,1,0.5,"Spanish (Mexican)"
"leaf","solidity","non-solid",2,1,0.5,"Mandarin (Taiwanese)"
"leaf","solidity","non-solid",2,1,0.5,"Cantonese"
"leaf","solidity","non-solid",2,1,0.5,"Japanese"
"leaf","solidity","solid",2,1,0.5,"Mandarin (Beijing)"
"leaf","solidity","solid",2,1,0.5,"Turkish"
"leaf","solidity","solid",2,1,0.5,"Catalan"
"leaf","solidity","solid",2,1,0.5,"Spanish (Mexican)"
"leaf","solidity","solid",2,1,0.5,"Mandarin (Taiwanese)"
"leaf","solidity","solid",2,1,0.5,"Cantonese"
"leaf","solidity","solid",2,1,0.5,"Japanese"
"leg","solidity","solid",6,5,0.833333333333333,"French (French)"
"leg","solidity","solid",6,5,0.833333333333333,"Russian"
"leg","solidity","solid",6,5,0.833333333333333,"Japanese"
"leg","solidity","solid",6,5,0.833333333333333,"Turkish"
"leg","solidity","solid",6,5,0.833333333333333,"Spanish (Mexican)"
"leg","solidity","solid",6,5,0.833333333333333,"English (American)"
"leg","solidity","solid",6,5,0.833333333333333,"Mandarin (Beijing)"
"leg","solidity","solid",6,5,0.833333333333333,"English (Australian)"
"leg","solidity","solid",6,5,0.833333333333333,"Korean"
"leg","solidity","solid",6,5,0.833333333333333,"Spanish (European)"
"leg","solidity","solid",6,5,0.833333333333333,"Catalan"
"leg","solidity","solid",6,5,0.833333333333333,"Cantonese"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"French (French)"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Russian"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Japanese"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Turkish"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Spanish (Mexican)"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"English (American)"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Mandarin (Beijing)"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"English (Australian)"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Korean"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Spanish (European)"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Catalan"
"leg","solidity","unclear/unknown",6,1,0.166666666666667,"Cantonese"
"lemon","solidity","solid",5,5,1,"Spanish (European)"
"lemon","solidity","solid",5,5,1,"Mandarin (Taiwanese)"
"lemon","solidity","solid",5,5,1,"Catalan"
"lemon","solidity","solid",5,5,1,"Turkish"
"lettuce","solidity","solid",6,4,0.666666666666667,"Catalan"
"lettuce","solidity","non-solid",6,2,0.333333333333333,"Catalan"
"light","solidity","non-solid",6,6,1,"Catalan"
"light","solidity","non-solid",6,6,1,"Japanese"
"light (object)","solidity","non-solid",6,6,1,"Cantonese"
"light (object)","solidity","non-solid",6,6,1,"English (Australian)"
"light (object)","solidity","non-solid",6,6,1,"Spanish (Peruvian)"
"light (object)","solidity","non-solid",6,6,1,"Russian"
"light (object)","solidity","non-solid",6,6,1,"Spanish (European)"
"light (object)","solidity","non-solid",6,6,1,"Spanish (Mexican)"
"light (object)","solidity","non-solid",6,6,1,"French (French)"
"light (object)","solidity","non-solid",6,6,1,"English (American)"
"lighter","solidity","solid",7,6,0.857142857142857,"Spanish (European)"
"lighter","solidity","unclear/unknown",7,1,0.142857142857143,"Spanish (European)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Mandarin (Taiwanese)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"English (Australian)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"French (French)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Turkish"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"English (American)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Spanish (Mexican)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Cantonese"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Russian"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Catalan"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Japanese"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Mandarin (Beijing)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Spanish (European)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Spanish (Peruvian)"
"lion","solidity","unclear/unknown",13,1,0.0769230769230769,"Korean"
"lion","solidity","solid",13,12,0.923076923076923,"Mandarin (Taiwanese)"
"lion","solidity","solid",13,12,0.923076923076923,"English (Australian)"
"lion","solidity","solid",13,12,0.923076923076923,"French (French)"
"lion","solidity","solid",13,12,0.923076923076923,"Turkish"
"lion","solidity","solid",13,12,0.923076923076923,"English (American)"
"lion","solidity","solid",13,12,0.923076923076923,"Spanish (Mexican)"
"lion","solidity","solid",13,12,0.923076923076923,"Cantonese"
"lion","solidity","solid",13,12,0.923076923076923,"Russian"
"lion","solidity","solid",13,12,0.923076923076923,"Catalan"
"lion","solidity","solid",13,12,0.923076923076923,"Japanese"
"lion","solidity","solid",13,12,0.923076923076923,"Mandarin (Beijing)"
"lion","solidity","solid",13,12,0.923076923076923,"Spanish (European)"
"lion","solidity","solid",13,12,0.923076923076923,"Spanish (Peruvian)"
"lion","solidity","solid",13,12,0.923076923076923,"Korean"
"lip","solidity","non-solid",7,1,0.142857142857143,"French (French)"
"lip","solidity","non-solid",7,1,0.142857142857143,"Mandarin (Beijing)"
"lip","solidity","non-solid",7,1,0.142857142857143,"Catalan"
"lip","solidity","non-solid",7,1,0.142857142857143,"English (American)"
"lip","solidity","non-solid",7,1,0.142857142857143,"Spanish (Mexican)"
"lip","solidity","non-solid",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"lip","solidity","non-solid",7,1,0.142857142857143,"Russian"
"lip","solidity","non-solid",7,1,0.142857142857143,"Korean"
"lip","solidity","non-solid",7,1,0.142857142857143,"English (Australian)"
"lip","solidity","non-solid",7,1,0.142857142857143,"Spanish (European)"
"lip","solidity","solid",7,4,0.571428571428571,"French (French)"
"lip","solidity","solid",7,4,0.571428571428571,"Mandarin (Beijing)"
"lip","solidity","solid",7,4,0.571428571428571,"Catalan"
"lip","solidity","solid",7,4,0.571428571428571,"English (American)"
"lip","solidity","solid",7,4,0.571428571428571,"Spanish (Mexican)"
"lip","solidity","solid",7,4,0.571428571428571,"Mandarin (Taiwanese)"
"lip","solidity","solid",7,4,0.571428571428571,"Russian"
"lip","solidity","solid",7,4,0.571428571428571,"Korean"
"lip","solidity","solid",7,4,0.571428571428571,"English (Australian)"
"lip","solidity","solid",7,4,0.571428571428571,"Spanish (European)"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"French (French)"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"Mandarin (Beijing)"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"Catalan"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"English (American)"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"Spanish (Mexican)"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"Russian"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"Korean"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"English (Australian)"
"lip","solidity","unclear/unknown",7,2,0.285714285714286,"Spanish (European)"
"liver (food)","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Beijing)"
"liver (food)","solidity","solid",6,5,0.833333333333333,"Mandarin (Beijing)"
"living room","solidity","non-solid",8,2,0.25,"Cantonese"
"living room","solidity","non-solid",8,2,0.25,"French (French)"
"living room","solidity","non-solid",8,2,0.25,"English (Australian)"
"living room","solidity","non-solid",8,2,0.25,"English (American)"
"living room","solidity","non-solid",8,2,0.25,"Spanish (European)"
"living room","solidity","non-solid",8,2,0.25,"Mandarin (Taiwanese)"
"living room","solidity","non-solid",8,2,0.25,"Spanish (Mexican)"
"living room","solidity","non-solid",8,2,0.25,"Turkish"
"living room","solidity","solid",8,6,0.75,"Cantonese"
"living room","solidity","solid",8,6,0.75,"French (French)"
"living room","solidity","solid",8,6,0.75,"English (Australian)"
"living room","solidity","solid",8,6,0.75,"English (American)"
"living room","solidity","solid",8,6,0.75,"Spanish (European)"
"living room","solidity","solid",8,6,0.75,"Mandarin (Taiwanese)"
"living room","solidity","solid",8,6,0.75,"Spanish (Mexican)"
"living room","solidity","solid",8,6,0.75,"Turkish"
"locomotive","solidity","solid",7,6,0.857142857142857,"Russian"
"locomotive","solidity","non-solid",7,1,0.142857142857143,"Russian"
"lollipop","solidity","non-solid",10,1,0.1,"Mandarin (Taiwanese)"
"lollipop","solidity","non-solid",10,1,0.1,"Catalan"
"lollipop","solidity","non-solid",10,1,0.1,"Spanish (European)"
"lollipop","solidity","non-solid",10,1,0.1,"Catalan"
"lollipop","solidity","non-solid",10,1,0.1,"English (Australian)"
"lollipop","solidity","non-solid",10,1,0.1,"Russian"
"lollipop","solidity","non-solid",10,1,0.1,"Spanish (Mexican)"
"lollipop","solidity","non-solid",10,1,0.1,"French (French)"
"lollipop","solidity","non-solid",10,1,0.1,"Spanish (European)"
"lollipop","solidity","non-solid",10,1,0.1,"English (American)"
"lollipop","solidity","solid",10,9,0.9,"Mandarin (Taiwanese)"
"lollipop","solidity","solid",10,9,0.9,"Catalan"
"lollipop","solidity","solid",10,9,0.9,"Spanish (European)"
"lollipop","solidity","solid",10,9,0.9,"Catalan"
"lollipop","solidity","solid",10,9,0.9,"English (Australian)"
"lollipop","solidity","solid",10,9,0.9,"Russian"
"lollipop","solidity","solid",10,9,0.9,"Spanish (Mexican)"
"lollipop","solidity","solid",10,9,0.9,"French (French)"
"lollipop","solidity","solid",10,9,0.9,"Spanish (European)"
"lollipop","solidity","solid",10,9,0.9,"English (American)"
"macaroni","solidity","solid",6,4,0.666666666666667,"Catalan"
"macaroni","solidity","solid",6,4,0.666666666666667,"Cantonese"
"macaroni","solidity","non-solid",6,2,0.333333333333333,"Catalan"
"macaroni","solidity","non-solid",6,2,0.333333333333333,"Cantonese"
"mango","solidity","solid",8,6,0.75,"Cantonese"
"mango","solidity","solid",8,6,0.75,"English (Australian)"
"mango","solidity","non-solid",8,2,0.25,"Cantonese"
"mango","solidity","non-solid",8,2,0.25,"English (Australian)"
"marker","solidity","unclear/unknown",5,1,0.2,"Russian"
"marker","solidity","unclear/unknown",5,1,0.2,"Catalan"
"marker","solidity","solid",5,4,0.8,"Russian"
"marker","solidity","solid",5,4,0.8,"Catalan"
"mask","solidity","solid",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"mask","solidity","unclear/unknown",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"mat","solidity","solid",11,11,1,"Kiswahili"
"matches","solidity","solid",3,2,0.666666666666667,"Spanish (Mexican)"
"matches","solidity","non-solid",3,1,0.333333333333333,"Spanish (Mexican)"
"meat","solidity","solid",7,5,0.714285714285714,"English (American)"
"meat","solidity","solid",7,5,0.714285714285714,"English (Australian)"
"meat","solidity","solid",7,5,0.714285714285714,"Mandarin (Taiwanese)"
"meat","solidity","solid",7,5,0.714285714285714,"Hebrew"
"meat","solidity","solid",7,5,0.714285714285714,"Korean"
"meat","solidity","solid",7,5,0.714285714285714,"Turkish"
"meat","solidity","solid",7,5,0.714285714285714,"French (French)"
"meat","solidity","solid",7,5,0.714285714285714,"Japanese"
"meat","solidity","solid",7,5,0.714285714285714,"Cantonese"
"meat","solidity","solid",7,5,0.714285714285714,"Mandarin (Beijing)"
"meat","solidity","solid",7,5,0.714285714285714,"Catalan"
"meat","solidity","solid",7,5,0.714285714285714,"Spanish (Mexican)"
"meat","solidity","solid",7,5,0.714285714285714,"Russian"
"meat","solidity","solid",7,5,0.714285714285714,"Spanish (European)"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"English (American)"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"English (Australian)"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Hebrew"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Korean"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Turkish"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"French (French)"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Japanese"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Cantonese"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Mandarin (Beijing)"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Catalan"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Spanish (Mexican)"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Russian"
"meat","solidity","unclear/unknown",7,2,0.285714285714286,"Spanish (European)"
"meatball","solidity","unclear/unknown",6,2,0.333333333333333,"Turkish"
"meatball","solidity","solid",6,4,0.666666666666667,"Turkish"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Korean"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Turkish"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Russian"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Japanese"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Mandarin (Beijing)"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Spanish (Mexican)"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"English (American)"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Cantonese"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"English (Australian)"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"French (French)"
"medicine","solidity","unclear/unknown",7,2,0.285714285714286,"Catalan"
"medicine","solidity","solid",7,2,0.285714285714286,"Korean"
"medicine","solidity","solid",7,2,0.285714285714286,"Turkish"
"medicine","solidity","solid",7,2,0.285714285714286,"Mandarin (Taiwanese)"
"medicine","solidity","solid",7,2,0.285714285714286,"Russian"
"medicine","solidity","solid",7,2,0.285714285714286,"Japanese"
"medicine","solidity","solid",7,2,0.285714285714286,"Mandarin (Beijing)"
"medicine","solidity","solid",7,2,0.285714285714286,"Spanish (Mexican)"
"medicine","solidity","solid",7,2,0.285714285714286,"English (American)"
"medicine","solidity","solid",7,2,0.285714285714286,"Cantonese"
"medicine","solidity","solid",7,2,0.285714285714286,"English (Australian)"
"medicine","solidity","solid",7,2,0.285714285714286,"French (French)"
"medicine","solidity","solid",7,2,0.285714285714286,"Catalan"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Korean"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Turkish"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Mandarin (Taiwanese)"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Russian"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Japanese"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Mandarin (Beijing)"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Spanish (Mexican)"
"medicine","solidity","non-solid",7,3,0.428571428571429,"English (American)"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Cantonese"
"medicine","solidity","non-solid",7,3,0.428571428571429,"English (Australian)"
"medicine","solidity","non-solid",7,3,0.428571428571429,"French (French)"
"medicine","solidity","non-solid",7,3,0.428571428571429,"Catalan"
"melon","solidity","non-solid",7,1,0.142857142857143,"English (American)"
"melon","solidity","non-solid",7,1,0.142857142857143,"Korean"
"melon","solidity","non-solid",7,1,0.142857142857143,"Mandarin (Taiwanese)"
"melon","solidity","non-solid",7,1,0.142857142857143,"Japanese"
"melon","solidity","non-solid",7,1,0.142857142857143,"Mandarin (Beijing)"
"melon","solidity","non-solid",7,1,0.142857142857143,"Spanish (European)"
"melon","solidity","non-solid",7,1,0.142857142857143,"Mandarin (Beijing)"
"melon","solidity","non-solid",7,1,0.142857142857143,"Catalan"
"melon","solidity","non-solid",7,1,0.142857142857143,"Spanish (Mexican)"
"melon","solidity","non-solid",7,1,0.142857142857143,"Cantonese"
"melon","solidity","solid",7,6,0.857142857142857,"English (American)"
"melon","solidity","solid",7,6,0.857142857142857,"Korean"
"melon","solidity","solid",7,6,0.857142857142857,"Mandarin (Taiwanese)"
"melon","solidity","solid",7,6,0.857142857142857,"Japanese"
"melon","solidity","solid",7,6,0.857142857142857,"Mandarin (Beijing)"
"melon","solidity","solid",7,6,0.857142857142857,"Spanish (European)"
